"clearances_avg_home","corners_avg_home","passes_avg_home","possession_avg_home","shots_avg_home","shots_on_target_avg_home","touches_avg_home","goals_scored_ft_avg_home","goals_conced_ft_avg_home","performance_acum_home"
"20.4","4.7","325.6","39.9","10.1","3.5","514.5","1.13","1.5","43.3"
"15.6","6.9","605","60.5","16.7","5.8","812.7","1.77","1.33","56.7"
"21.3","5.6","392","47.3","13.1","4.7","605.2","1.27","1.73","41.1"
"25.6","5.3","405.4","46.5","10.7","3.4","607.4","1.06","1.39","35.2"
"24.9","5.1","365.9","44.6","13.1","4.8","574.5","1.33","1.83","27.8"
"16.8","6.1","599.5","59.8","16.9","6.1","810.4","1.83","1.39","59.3"
"22.6","4.6","373","43.3","9.8","3.3","576.5","0.83","1.11","42.6"
"17.8","6.1","393.6","49.4","12.9","4.3","599.9","1.11","1.61","35.2"
"19.7","6.6","521.5","56.8","14.6","5.2","728.7","2.28","0.78","72.2"
"17.3","5.7","478.2","54","14.7","5.7","680.4","1.44","1.22","46.3"
"25.9","5.3","398.1","43.6","10.1","3.4","598.7","1.22","0.89","51.9"
"20.4","4.7","506.1","53.5","11.9","4.3","707.8","1.78","1.44","48.1"
"17.9","8.1","498.1","56.3","12.7","4.6","703.4","1.43","1.5","45.2"
"28","5.8","376.3","41.5","10.4","3.4","579.9","1.21","0.93","45.2"
"25.7","4.9","398.6","45.1","10.1","3.1","595.8","0.97","1.79","27.3"
"22.9","5.2","373","44.7","12.1","4","575.5","1.09","1.88","27.3"
"18.8","5.8","407.4","48.8","12.9","4.5","608.3","1.21","1.45","44.4"
"15.7","6.7","607.7","60.8","16.6","6","811.8","1.8","1.4","57.1"
"24.9","5.1","415.8","46.5","10.1","3.2","615.5","0.87","1.57","29"
"24.4","4.8","368.2","43.9","12.3","4.3","573.1","1.26","1.91","31.9"
"15.8","6.2","600.7","60.4","16.6","5.8","811.2","1.7","1.3","56.5"
"22.5","4.4","380.8","43.8","9.5","3.2","585.9","0.96","1.13","43.5"
"18.2","6.3","408.3","50.2","13.4","4.5","612.8","1.13","1.43","42"
"24.2","5.5","396.3","42.6","10.1","3.3","590.6","1.09","0.96","47.8"
"22.1","5.1","369.3","44.4","12.1","4","569","1.08","1.83","28.7"
"22.1","4.4","373.2","42.9","11.2","3.2","564.8","0.94","1.58","31.5"
"19.2","5.8","517.6","57","14","5.2","724.5","1.97","0.97","60"
"22.4","5.1","493","52.2","12.1","4.4","699.4","1.6","1.37","46.7"
"20.3","5.5","320.4","39.8","11.4","4.1","510.1","1.43","1.43","42.9"
"21.7","4.7","374.8","43.3","10","3.5","577.4","0.93","1.29","42.9"
"17.7","4.7","500.7","54.6","12.7","4.1","703.6","1.1","1.32","35.5"
"18.5","6.1","495.6","54.5","10.9","4","689","1.48","1.24","49.5"
"21.8","4.8","383.8","44.3","9.7","3.1","591.4","0.85","1.21","42.4"
"23","4.5","372.9","42.2","11","3.2","564.5","0.88","1.58","28.3"
"17.6","6.8","501.5","55.2","11.8","4","704","1.3","1.5","40"
"16.1","4.6","514.4","55.7","12.6","4.2","711.8","1.2","1.4","38.3"
"20.5","4.8","318.2","39.4","9.6","3.4","503.8","1.15","1.6","40"
"13.5","8.4","649","64.1","19.8","6.9","837.1","2.7","1.15","68.3"
"26.8","3.3","312.6","34.7","10.3","3.4","506.8","1","1.5","41.7"
"25.1","4.8","461.4","50.2","11.5","4","666.9","1.05","2","21.7"
"22.8","5.2","395.6","46.6","12.3","4.4","606.9","1.2","1.9","36.7"
"23.3","4.8","388.5","43.9","11.6","3.3","580.5","0.75","1.65","26.7"
"17.3","4.9","434.5","48.2","10.8","4.4","626.2","1.11","1.68","33.3"
"26.5","4.9","399.3","45.3","10.1","3.2","598.7","0.94","1.61","29"
"18.5","6.1","497","54.8","10.9","3.9","692.3","1.39","1.32","46.2"
"18.2","5.8","409.7","49.3","13.1","4.6","611.7","1.23","1.48","44.1"
"19.8","5","397.6","43.7","10.3","4.3","590.9","1.13","1.74","29"
"18.2","6.2","494.7","54.2","10.9","4.1","687.5","1.46","1.26","47.6"
"22.9","4.4","331.7","40.5","9.8","3.5","521.5","1.11","1.34","47.6"
"12.4","7.9","688.2","66","19.4","6.9","870.8","2.6","0.97","68.6"
"25.1","3.9","342.3","38.6","10.3","3.5","532.9","1.03","1.49","41"
"23.4","5.1","379.5","45.6","12.3","4.1","587.1","1.21","2","29.8"
"12.9","8.3","675.9","65.8","19.3","6.9","863.3","2.43","1.11","67.9"
"13.1","8.3","663.7","65","19.8","7","851.3","2.6","1.16","68"
"20.1","6","526.6","57","13.9","5.4","734.6","2.09","1","65.2"
"16.7","5.4","502.9","55","14.5","5.7","701.9","1.57","1.17","49.3"
"21.7","5","501.8","53.3","12.2","4.5","707.5","1.57","1.35","44.9"
"15.7","6.9","624.9","63.4","15.8","6.1","812.7","2.14","0.81","86.1"
"17","5.5","525.9","56","14.6","5.8","719.6","1.75","0.97","57.4"
"16.7","6.6","621.2","63","15.4","6","810.9","2.2","0.7","92.2"
"17.6","5.3","506.1","54.7","14.7","5.7","705","1.5","1.03","51.1"
"26","3.9","332.7","37.3","10.4","3.5","526.7","0.93","1.37","42.2"
"23.8","4.8","461.9","50.4","11.5","3.9","668.2","0.83","1.83","23.3"
"17.7","5.3","433.4","47.3","12.7","4.1","630.1","1.43","1.13","51.1"
"17.5","5.2","431","47.5","10.6","4.4","623.9","1.17","1.65","33.3"
"16","5.8","599.1","58.6","16.7","6.3","806.7","2","1.43","61.9"
"19.1","6.8","529.9","57.6","14.6","5.2","737.9","2.36","0.64","76.2"
"19.9","6.3","565.5","59.9","16.1","6.3","760.5","2.29","0.86","95.2"
"15.6","6","486.5","54.8","14.4","5.1","686.4","1.5","1.21","42.9"
"23.9","4.4","392.1","45.9","11.9","4.3","600.4","1.07","2.29","28.6"
"22.4","5.1","423.1","46.3","11.8","3.8","617.9","1.36","1.21","47.6"
"17.5","4.6","494.4","53.7","12.5","4","695","1.06","1.33","36.4"
"12.6","8","680.2","65.7","19.1","6.8","863.7","2.45","1.03","66.7"
"23","5.7","398.8","43.7","9.7","3.1","591.5","1.03","1","48.5"
"19.9","4.9","393.3","43.2","10.5","4.3","585.6","1.21","1.76","31.3"
"19.9","4.7","491","49.1","11","4.7","685.4","1.73","1.27","64.4"
"16.2","5.1","538.4","53.2","14.1","5.7","724.6","2.07","1.53","66.7"
"14.3","5.4","525.4","59.6","14.6","5.2","730.3","1.45","1.82","42.4"
"18.3","5.5","459.2","48","11.9","4","645","1.04","1.33","41.7"
"22.5","5.5","384.2","46.6","14.5","5.5","586.8","3","0.5","100"
"21.4","4.9","344.4","37.7","9.1","3.7","541.4","1.33","1.44","48.1"
"18.3","3.8","470.3","47.6","11.5","3","658","1","1.33","55.6"
"12.4","5.4","511","55.3","12.3","3.6","690","1.57","2","23.8"
"17.6","2.9","495.3","53.8","10.9","5.1","679.7","2","1.71","61.9"
"21.4","4.2","462.2","46.8","9.8","4.1","651","1.54","1.38","55.6"
"","","","","","","","","",""
"","","","","","","","","",""
"17.1","6.3","636.9","61.7","14","5.1","822.6","1.65","1.04","56.5"
"19.3","4.6","394.3","42","12.3","4.3","576.3","1.48","1.22","56.5"
"16.5","5.4","527.9","53","11.3","4","702.8","1.11","1.06","44.4"
"18.5","4.8","477.5","54.3","11.2","6.5","696.8","2.25","2","58.3"
"22","1.8","308","31.8","6.8","2.5","492.2","1.25","3.25","8.3"
"13.2","3.5","538.2","56","12.7","3.7","733.5","0.83","2.33","5.6"
"15.2","5.3","484.7","57.4","14.2","6.2","693.8","2","1.5","55.6"
"19.8","4.1","371.1","41","8.9","2.8","550.8","0.5","1.5","27.8"
"18.7","5.4","616.3","59.6","13.7","5.5","803.7","2","1.08","56.4"
"","","","","","","","","",""
"35","5","391","44.9","11","4","597","2","0","100"
"14.8","5.8","463.1","50.6","12.9","3.7","644.9","1.04","1.25","36.1"
"18","4","393.3","42.4","9.1","2.7","570.6","0.43","1.71","9.5"
"16.9","4.1","471.6","47.6","11.5","3.1","655.6","1","1.12","54.2"
"10.8","5.4","520.2","56.1","15","4","700.2","1.8","2.2","26.7"
"15.8","4.5","405.2","45.3","10.5","3.5","590.8","0.75","2","8.3"
"19","5.6","603","59.3","13.9","5.4","792.2","2","1.13","55.6"
"18.3","4.9","385.1","42.2","9.9","3.9","573.6","1.29","1.93","40.5"
"11.5","2.5","480.5","47.7","9.5","4","667.5","1.5","3.5","0"
"7","10","598","55","20","6","797.5","3","1.5","100"
"18.3","5.1","475.7","50","9.6","4.7","655.2","2","1.33","66.7"
"20.2","4.9","401.2","41.3","12.4","4.2","584.1","1.67","1.11","51.9"
"15","4.2","510.2","55.7","10.4","4.4","697.6","1.56","1.19","54.2"
"15.8","5","484.4","53.1","12.3","3.4","664.2","1.4","1.6","33.3"
"15.4","5.9","529.1","60.6","14.2","5.3","731.3","1.71","1.81","46"
"19","4.7","530.4","52","11.7","5","725.6","1.82","1.64","51.5"
"15.6","5.7","561.3","54.7","13.9","5.3","748.5","1.9","1.7","63.3"
"22","4.2","361.2","39.2","8.6","2.8","539.2","1.2","1.5","46.7"
"18.5","4.5","453.5","46.3","12","3.8","638","1","1.36","51.5"
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"15","5.7","461.1","50.2","12.3","3.5","643.3","1.09","1.3","36.2"
"19.2","3.9","386.9","41","8.9","3.3","573.8","1.18","1.73","42.4"
"17.4","5.1","499.8","53.1","12.2","4.4","690.4","1.7","1.09","62.3"
"12.1","7","680.3","64.4","15.5","5.6","849.5","1.95","0.64","75.8"
"19.7","4.2","456.4","47.6","11.7","3.8","657.1","0.88","1.5","25"
"15.3","6.1","535.9","61","15.2","5.5","738.7","1.76","1.94","45.1"
"17.2","5.2","512.9","54.4","11.6","4.1","700.4","1.82","1.24","62.7"
"18.9","4.6","388.8","41.2","11.8","4","571.6","1.41","1.24","51"
"19.3","5.1","456.6","48","12.1","4.1","643.1","1.06","1.44","40.7"
"18.5","5.2","614.2","58.3","13.5","6","794.5","2.5","1.5","58.3"
"20.8","5.8","581.5","55.2","13.2","5.5","782","3","1.25","100"
"10.7","6.3","587","61.6","17.7","5.3","773","2","2.33","44.4"
"25.2","5.2","365.8","42.7","9.2","2","541","1.5","1.25","58.3"
"19.8","5","376.7","41.2","10","3.8","567.7","1.5","1.42","47.2"
"19.8","4.9","493.8","49.1","11.5","5","691.3","1.77","1.38","59"
"23.2","4.2","354.9","39.1","9","3.2","536.2","1.33","1.75","47.2"
"15.8","4.2","514.8","55.9","11.3","4.8","700.2","1.92","1.38","61.5"
"11","3","626","54.4","13","6","775","3","0","100"
"36","3","529","48.4","15","4","735","1","0","100"
"34","0","459","51.2","6","3","695","3","4","0"
"","","","","","","","","",""
"13.9","5.6","485.5","53.6","12.7","3.6","667.5","1.12","1.56","27.1"
"18.9","4.7","379.2","41.6","9.5","3.7","568.4","1.27","1.87","40"
"23.4","4","469","47.9","10.5","4.4","647.1","1.79","1","59.5"
"21.3","3.8","355.9","38.8","8.2","2.7","540.4","0.69","2.19","16.7"
"20.8","3.9","356.5","40.6","9.2","3","532.3","0.75","1.25","37.5"
"20.6","4","467.2","48.6","11.6","3.7","664.7","0.83","1.33","26.4"
"12.5","6.8","660.5","63.8","15.3","5.5","847.1","1.88","1.33","55.6"
"16.4","4.3","490.8","54.1","10.4","4.2","680.3","1.3","1.7","42"
"20.1","6.7","370.1","46.4","14.9","6","565.7","2.57","1.29","71.4"
"16.1","5.1","542.9","53.3","13.1","4.9","730.3","1.71","2","47.6"
"22.4","4","368.8","40.1","8","2.5","548.8","1.25","1.62","45.8"
"20.5","4.9","535.5","55.2","13.9","6","715.5","2.38","1.12","70.8"
"18.8","6.9","385.9","48.7","15.6","5.7","583.3","1.81","1.12","54.2"
"13.2","3.4","517.2","54.3","12","3.8","710","0.8","2.4","6.7"
"10.8","7.8","628.4","60.8","19.4","7.2","822.6","2.6","2.6","66.7"
"14.8","4.8","548.8","56.1","14.2","5.8","738.8","2.25","3","50"
"20","5","395.8","42.4","14.2","4.6","581.2","2.2","1.4","46.7"
"17.2","5.3","524.9","52.6","10.4","3.3","698.2","0.86","1.29","33.3"
"17.3","7.6","405.1","51.8","16.2","5.9","601.2","2","1.08","61.1"
"19.5","4.1","464.6","47.7","11.6","4","662.6","0.93","1.64","23.8"
"18","5.2","508.1","53.3","11.5","4.4","693.8","1.86","1.21","64.3"
"11.5","6.8","648.8","63","15.8","5.2","821","1.46","0.92","59"
"22.6","4.9","349.8","37.8","8.5","2.9","527.1","0.57","1.79","4.8"
"14","2.5","475.5","52.6","13","4.5","639.5","2","1.5","50"
"28","4","292","32.2","16","5","481","2","4","0"
"27.5","5","230.5","26.8","9.5","4","446.5","2","0.5","100"
"16.5","1.5","329","32.2","6.5","2.5","489","1","4","0"
"15.1","5.8","523.3","60.1","14.2","5.5","721.8","1.72","1.72","46.7"
"11.9","6.9","680.8","64.1","15.4","5.6","849.1","2","0.6","78.7"
"22.7","4.4","343.7","38.1","9.7","3.3","524.7","1.04","1.72","33.3"
"22.7","3.2","335.5","36.9","7.8","2.7","516.9","0.76","2.2","18.7"
"16","5.1","499.1","54.5","12.4","3.4","678.4","1.44","1.67","33.3"
"18.2","4.9","540.2","52.4","11.2","4.6","734.3","2.11","1.78","59.3"
"11.6","6.4","630.2","62.3","15.6","5.4","805","1.25","1.38","50"
"19.8","3.3","375.3","40.7","8.7","2.7","571.2","0.67","2","11.1"
"20","4.3","583.3","54.1","12.3","6","767.3","2","2","44.4"
"21.7","6.7","617.3","59.1","14","5.3","819.7","2.67","1","100"
"18.3","4","493.7","55.1","11","6.3","718","2.67","2.33","66.7"
"22.3","6","349","41","9","1","519.3","1","1.33","44.4"
"16.2","5.4","524.5","53.2","11.6","4.2","699.2","1.3","1","50"
"19.4","4.3","382.4","41.2","9","3.4","572.1","1.21","1.84","38.6"
"20","4.8","486.2","48.8","10.4","4.3","678.3","1.61","1.22","61.1"
"11.8","7.4","675.7","64.4","16.3","5.7","847.5","1.89","0.68","71.9"
"16.5","4.1","500.1","54.5","10.3","4.3","690.4","1.42","1.26","50.9"
"22","3.4","348","37.8","8","2.7","529.8","0.75","2.4","18.3"
"15.8","4.4","397","43.9","11","3.6","578.2","0.6","1.8","6.7"
"14","7.7","637.5","61","19","6.8","834","2.5","2.33","72.2"
"23.3","5","364.3","39.1","9.3","2.8","542","0.5","1.5","5.6"
"17","4","386.3","41.6","9.2","2.7","561.2","0.44","1.89","18.5"
"19","5","647.1","60.2","13.2","5.4","826.5","2.2","1","63.3"
"12.6","6.3","640.2","63","16","5.4","813","1.67","1.22","55.6"
"21.1","4.7","388.3","40.6","11.8","4","567.5","1.7","1.1","56.7"
"19","6.4","401.6","49.9","15","5.6","598","1.75","1.2","53.3"
"21.6","3.7","348.7","39.4","8.4","2.7","523.2","0.62","1.33","34.9"
"20.5","3.8","459.1","47.7","11.4","3.8","660","0.81","1.48","22.2"
"16.4","5.3","546.5","55.1","14.5","6","732.6","2.09","1.23","66.7"
"22.7","4.6","355.1","39.3","9.9","3.1","536","1","1.64","33.3"
"18.8","6","400.8","49","14","5.2","597","1.52","1.08","52"
"14.6","6","476.3","52.2","13.4","3.8","658.8","1","1.27","33.3"
"20","4","362.2","41.4","9.2","3","537.2","0.7","1.3","35.8"
"21.4","4.6","381.5","40.9","8.7","3","561.9","0.59","1.59","17.3"
"20","5.3","615.1","57.2","12.1","5.6","799.1","2.29","1.29","57.1"
"21","4.9","329.9","35.7","8.1","3.1","524.1","1.14","1.57","47.6"
"19.4","4.9","546","53","12.1","4.7","738.7","2.14","1.57","61.9"
"21.7","4.1","372.6","38.6","11.6","4","550.9","1.86","1.43","38.1"
"22.4","5.6","368.4","45.5","14","5.2","568.6","2.4","1","80"
"15.8","5.6","555.4","54.9","14.2","5.4","748","1.8","2.4","46.7"
"23.8","4","370.2","40.6","8.2","2.3","548.8","1.33","1.67","44.4"
"19.2","4.8","564.8","56.6","13.8","6.7","742.8","2.67","1.33","61.1"
"17.5","5.1","536.5","52.6","9.6","3.1","707.5","0.91","1.27","39.4"
"17.1","3.7","488.4","49.6","12","3.9","685.3","1","1.91","21.2"
"17.5","5.2","511","53.5","10.5","4.5","694.6","1.91","1.36","63.6"
"15.9","3.5","499","54","10.7","4.9","686.7","1.91","1.55","60.6"
"","","","","","","","","",""
"","","","","","","","","",""
"16.5","5.5","522.2","53","11.9","4","696.7","1.17","1","44.9"
"21","4.5","474.7","48.3","10.2","4.2","666.9","1.62","1.33","58.7"
"16.5","4.3","491.5","54.3","10.5","4.2","681.2","1.32","1.68","43.9"
"22.3","3.1","342","37.3","7.7","2.7","524.1","0.78","2.35","17.4"
"13.6","6.7","660.1","64.4","15.4","6","848.3","2.18","1.24","64.7"
"12.1","6.6","661","62.8","15.6","5.4","833","1.56","0.81","66.7"
"20.2","4.9","385.4","42.1","8.9","2.9","566.5","0.5","1.61","9.3"
"20.5","5.5","277.8","31.2","7.8","2.2","481.8","1.25","1.75","50"
"14.2","7.2","544","57.4","9.5","5","715.5","3","1.75","75"
"24.5","6.2","345.2","38.8","8.2","2.2","522","0.25","1.5","0"
"18","5.2","570.8","56.6","15.8","7.8","746.5","3","1.25","58.3"
"14.8","5.2","473.6","52.2","12","3.5","657.3","1.15","1.62","28.2"
"15.9","5.3","556","54.4","13.8","5.3","740.9","1.83","1.58","63.9"
"24.2","4.1","465.2","47.5","11.1","4.7","642.2","2","0.92","66.7"
"19.3","4.1","381.6","41.8","9.4","2.9","569.1","0.77","2","17.9"
"15","3","465","47.7","10","5","644","3","1","100"
"14","5","604","64.2","13","7","779","3","0","100"
"28","7","342","41.7","15","2","526","2","0","100"
"15","3","580","70.6","9","5","787","0","1","0"
"16.4","5.4","518.1","52.7","11.9","4","692.5","1.29","1.04","47.2"
"19.6","6","396.4","48.8","14.3","5.5","591.9","1.64","1.09","54.5"
"15.8","5.2","557.7","56.2","14.3","6","742.1","2.08","1.29","63.9"
"19.2","4.7","395.8","42.2","12.3","4.5","576.8","1.54","1.17","58.3"
"14.5","3.9","510.5","53.6","12.8","3.9","707.1","0.88","1.88","16.7"
"14.1","6","518.2","59.6","13.1","5.5","725.4","1.75","2.12","41.7"
"13.1","6.1","638.9","60.5","16.6","6.1","826.5","2.25","2","70.8"
"23.4","4.9","360.1","37.4","8.1","2.6","534.5","0.5","1.75","4.2"
"19","4.2","570.2","51.4","8.2","4","731.6","1.6","1.2","60"
"14.2","3","509","55.6","10.8","5.2","693","1.6","1.8","46.7"
"20.2","4.2","424","44.4","10.6","3","614.2","1","1.4","60"
"14","6","523.9","60.5","15.4","5.6","728.7","1.71","2.14","40.5"
"14","6.1","649.9","62.6","15.5","6.8","834.7","2.57","1.36","73.8"
"19.2","4.8","389.6","41.4","12.2","4","572.7","1.5","1.36","50"
"20.1","4.8","444.1","47.8","12.5","4","632","1","1.36","47.6"
"10","6","692","65.2","14","9","861","3","1","100"
"23","8","340.5","41.6","6.5","1.5","509","0","1.5","0"
"19","3.5","485.5","49.6","9","5.5","653","2.5","1.5","50"
"22.5","6.5","428.5","47.8","14.5","3","602","0.5","2","0"
"16.6","6.5","637.6","62.2","13.9","5","823.4","1.64","1","57.3"
"19.4","3.9","382.9","40.8","8.8","3.2","570.5","1.17","1.75","43.1"
"18.4","5.1","492.1","52.4","12.3","4.6","683.6","1.76","1.08","65.3"
"20.6","4.7","385.3","41.5","8.7","3.1","566","0.6","1.64","14.7"
"20.9","4.1","488.4","49.6","11","4.4","668.6","1.57","1.13","50.7"
"18.4","4.3","530.6","50.3","9.1","3.3","697.1","1","1.11","48.1"
"19.9","5.2","646","60.1","13.2","5.7","828.4","2.44","1.11","66.7"
"16.3","3.4","504.9","54.6","10.9","5.1","688.9","1.89","1.44","63"
"18.9","5.9","599.7","59.5","14","5.4","789.4","1.94","1.12","54.2"
"25.3","4","349.5","38","9","3.2","529.9","1.13","1.6","42.2"
"14","5.6","470.8","51.5","12.2","3.4","652.6","1.1","1.45","30"
"17.2","6.4","627","61","13.8","5.2","814.4","1.65","1.15","50"
"17.4","5.4","503.8","53.6","12","4.3","692.3","1.8","1.1","65"
"19.2","4.6","398.7","42.5","12.4","4.2","583.2","1.5","1.2","58.3"
"21.7","4.3","563.3","50.3","8","4","726.7","2","1.33","66.7"
"24","6.5","427.5","53.4","15","3.5","622.5","2","0","100"
"16.3","7.7","497.3","53.4","11.3","6.7","668.3","4","1.33","100"
"17.5","5","575","61.2","12","3.5","767","2","2.5","50"
"19.7","2.7","506.7","56.6","9.3","4.3","692.3","1","2","33.3"
"16.7","4","457.7","47.6","10.7","2.3","654.7","1","2.33","33.3"
"13.5","6.2","620.9","60","16.3","6.4","807","2.2","1.7","70"
"22.2","5","380","40.2","9.5","3.1","557.6","0.4","1.6","3.3"
"20.6","4.2","504","51.5","12","5.1","680.5","2.1","0.9","70"
"19.3","4.4","375.8","41.5","9.5","3","569.5","0.7","1.8","20"
"13.1","6.5","665.6","64.2","15.7","5.6","850.5","1.95","1.14","60.6"
"20.8","4.8","385.1","41.7","9","3","566.5","0.64","1.59","16.7"
"22.2","3.8","481","48.3","10.7","4.4","661.4","1.65","1.05","53.3"
"18.8","5.4","461.1","48.2","11.9","4.1","646.1","1.05","1.41","39.4"
"12.6","6.6","660.7","63.6","15","5.4","847.6","1.74","1.3","53.1"
"11.4","6.9","684.9","64.4","15.5","5.7","852.4","2.07","0.63","80.2"
"22.4","3.3","335.8","37.1","7.9","2.7","519.1","0.74","2.07","21"
"17.9","4.7","561","51.4","8.6","3.7","725.1","1.29","1","57.1"
"18.1","5.3","478.3","50.9","9.3","5","655.4","2.43","1.29","71.4"
"11.3","6.7","648","62.9","16","6","825","1.5","1.33","61.1"
"21.4","2.7","379","41.2","8.4","2.9","572.9","0.86","2.29","14.3"
"17","5.3","518.3","52.2","11.4","4","692.7","1.18","1.12","45.1"
"18.4","7.4","389.7","49.5","14.8","5.4","585.5","2.1","1.3","60"
"22.2","5","361","38.6","8.5","2.7","539.2","0.42","1.75","2.8"
"13.4","6.7","660.4","64.5","15.5","5.8","849.2","2.06","1.17","63"
"22.6","4.2","471.5","48.1","11.5","4.7","653.9","1.88","0.94","62.7"
"22.3","3.9","482.3","48.7","10.9","4.5","663.6","1.74","1.05","56.1"
"20.4","4","475","49.6","11.9","3.8","672.7","0.81","1.23","29.5"
"12.5","6.6","660.9","64","15.3","5.6","847.3","1.81","1.31","55.1"
"22.4","3.3","331.4","36.7","7.7","2.7","513.3","0.77","2.12","21.8"
"20.1","4.3","360.9","40.9","9.1","3.1","538.9","0.6","1.33","35.6"
"20.5","4.9","375.2","40.7","8.4","2.8","555.4","0.47","1.71","3.9"
"19.6","5","450.6","47.7","12.1","4.2","638.1","1.06","1.41","43.1"
"11","6.3","648.6","62.7","15.3","5.1","817.9","1.55","1","57.6"
"19.8","4.6","444.8","46.7","12.3","4.1","631.4","0.92","1.33","47.2"
"17.4","5.1","509.1","54","11.8","4.1","697.3","1.83","1.17","64.8"
"19.4","4.8","387.4","41.4","12","4","571.9","1.39","1.17","53.7"
"17","5.3","542.8","54.2","14.1","5.6","730.2","1.76","1.29","65.1"
"23.4","4.4","343","38.2","9.3","3","523.7","1","1.62","34.9"
"20.7","4.6","375.2","40.4","8.8","2.9","555.4","0.57","1.62","12.7"
"18.9","5.2","455.7","47.9","12","4","641.4","1","1.43","36.5"
"11.8","6.8","680.5","64.1","15.2","5.5","848.5","2","0.62","79.5"
"14.9","5.9","531.8","60.6","14.3","5.4","730.2","1.67","1.79","44.4"
"19.9","4.3","373.8","40.5","9.2","3.4","563.7","1.17","1.78","40.7"
"23.4","3.7","346.7","38","8.5","2.9","525.4","0.95","1.68","33.3"
"16.4","4.1","500.4","54.3","10.1","4.3","690.7","1.44","1.17","53.7"
"21.8","3.4","353.3","38.6","8.3","2.8","537.1","0.79","2.26","19.3"
"14.4","5.7","485.1","53.9","12.7","3.7","667.9","1.2","1.6","28.9"
"19.6","4.4","363.6","41.2","9.4","3.1","543.1","0.57","1.43","31"
"17","5.4","533.2","52.9","14.3","5.9","720.1","2.14","1.64","64.3"
"15.3","4.2","505.8","55.2","10.6","4.5","693.7","1.67","1.27","55.6"
"21.1","3.8","363.7","39.8","8.5","2.8","549.6","0.73","2","17.8"
"12.1","6.5","656.7","62.6","15.6","5.3","827","1.6","0.87","64.4"
"23.4","3.9","460.9","47.2","11.1","4.6","641.4","1.87","0.93","62.2"
"16.8","5.8","538.2","53.6","10.3","3.3","711.7","0.83","1.25","36.1"
"19.2","3.9","466.6","47.6","11.8","4","665.8","1","1.83","22.2"
"14.3","5.3","526.9","59.9","14.5","5.3","731.7","1.42","1.83","38.9"
"17.8","5.5","513.3","53.5","10.8","4.6","697.3","2","1.25","66.7"
"14.6","6.2","628.5","61.3","15.5","6.3","815.1","2.25","1.5","69.4"
"20.2","4.8","381","40.1","13","4.5","562.2","1.67","1.25","55.6"
"21.2","3.9","354.7","40.4","9.2","3","530","0.74","1.26","37.7"
